category,recipe
1,"preheat oven to 350f place mushroom caps upside down in mini-muffin tin , one in each cup mix ground beef with taco seasoning mix and cook till done drain place small amount of meat mixture into each mushroom cup drop one tiny drop of hot sauce onto each mushroom sprinkle a bit of herbs onto each mushroom drizzle each mushroom lightly with a drop or two of olive oil top each mushroom with smoked swiss , tearing the slices in half if necessary bake for 6-8 min in center of oven turn oven to broil , and cook additional 2-3 minutes"
1,oven: preheat oven to 350f combine all ingredients and bake in an ovenproof casserole dish for 25-30 minutes until bubbly microwave: combine all ingredients except bacon in microwaveable bowl microwave on high for 2 minutes then stir well repeat this step 3 more times or until cheese is completely melted and mixture is well blended stir in the crumbled bacon during the final heating or sprinkle on top bread bowl: heat as directed for microwave till dip is warm place dip into the center of a hollowed out bread loaf bake at 350f for 20 minutes
1,"preheat oven to 400f in a small bowl , mix the butter , garlic , and half of the thyme gently lift the skin from the chicken with your fingers and carefully slide some of the herbed butter underneath the skin spread remaining seasoned butter all over the outside of the chicken mix the honey , vanilla , salt , pepper , a other half of the thyme , and chicken broth in a microwave safe bowl microwave for 30 seconds or till warmed thru place the chicken into a roasting pan and pour the honey mixture over the chickens and into the pan cook for 1 1 / 2 hours or until the internal temperature reaches 165f (cover loosely with foil if the bird is browning too quickly remove from the oven drain pan to get the juices and return the chicken to the oven continue cooking to an internal temperature of 180f using a spoon , skim off the excess fat from the broth pour the broth into a saucepan on med-high heat and simmer for about 2-3 minutes in a small bowl , mix milk and flour add to simmering broth along with the 3 tbsp of butter stir or whisk gently and consistently until thickened remove from heat to a gravy dish and top with the reserved sprig of thyme remove chicken from the oven and let sit about 5 minutes before serving with the gravy"
1,"in a large dutch oven , heat oil over medium heat add onion and garlic and simmer about 3 minutes add remaining sauce ingredients and stir to blend reduce heat to simmer and continue cooking , uncovered , for 2 hours or until reduced by half or to desired consistency using an emulsifier , blend to a smooth consistency"
1,"spray non-stick cooking spray in a large skillet saute' chicken with garlic , onions , mushrooms , italian seasoning , salt and pepper cook until done remove from heat and transfer to a large bowl and one 16 oz jar of alfredo sauce set aside mix together steamed broccoli , carrots , and roasted red peppers set aside in a medium bowl mix ricotta and mozzarella cheese , parsley , and egg set aside preheat oven to 350f pour 1 / 2 of the remaining jar of alfredo sauce in bottom of a deep 9x13-inch casserole dish , spreading out evenly layer as follows: 1 / 3 cooked lasagne noodles 1 / 2 ricotta / mozzarella cheese mixture 1 / 2 chicken mixture 1 / 2 vegetable mixture repeat finally , top with remaining pasta and 1 / 2 jar of alfredo sauce sprinkle with parmesan cheese and bake for about 1 hour let stand 10-15 minutes before serving"
1,"preheat oven to 400f in a small bowl , mix pepperoni , mozzarella and pizza sauce set aside roll out pastry dough into two 4x12-inch strips on the bottom length of each strip of dough , place 1 small teaspoon of filling at 1 / 2"" intervals brush egg wash between filling spaces and around half of the outer edges fold top over and press to seal between each ravioli and on outer edges brush with melted butter using a pizza cutter or knife , cut between the raviolis place onto a baking sheet that has been lined with parchment paper and lightly sprayed with non-stick cooking spray bake for 15-20 minutes let cool slightly as filling will be hot !"
1,"completely dissolve gelatin in boiling water by gently stirring for 3-4 minutes let cool to room temperature stir in blueberries and crushed pineapple pour into a bundt pan sprayed with non-stick cooking spray refrigerate for 4 hours or longer to congeal to loosen ring from mold , place mold in larger bowl of hot water for a few seconds , then remove by placing the serving platter on top , and flip over"
1,add all ingredients to bread pan in the order given
1,"preheat oven to 375 and spray glass loaf pan , then layer cornbread in bottom in a mixing bowl , whisk eggs , milk , sugars , and aromatics pour over cornbread , pressing chunks of bread down into liquid liquid should cover all bread bake at 375 until all pudding mixture is baked and golden delicious served hot or cold !"
1,"coat grill rack with nonstick cooking spray preheat grill to medium direct heat meanwhile , in large bowl , combine all ingredients except butter in order listed , toss to coat lightly coat a 12 x 24 inch piece of heavy-duty foil with nonstick cooking spray place potato mixture in center of one end of foil , dot with butter fold foil over to enclose poatoes in a 12 x 12 inch packet , crimping edges to seal , leaving room for expansion place packet on grill grill , covered , 35 to 40 minutes or until potatoes are tender , carefully turning packet over once season with salt and pepper to taste before serving"
1,combine all ingredients microwave until heated through or combine in crock pot to keep warm !
1,"brown the meat in a large skillet once cooked through , add the onions , tomatoes , garlic , and a tablespoon of canola oil saute until the onions are slightly browned or colored by the tomatoes add the seasonings cook two minutes ensuring that everything is coated by the seasonings in a large sauce or soup pot , pour the can of chicken broth inches carefully remove the browned meat mixture and gently pour into the canned broth set on medium- high heat stir in the jalepeno and bay leaves and the two tablespoons of red pepper paste cover and let boil five to ten minutes turn down heat and cook for about 30 minutes side"
